"","RightMouse2_x","RightMouse2_y","Time","Time_normalized","Time_normalized_seconds"
"607",0,1,157735892,9457760,9.45776
"608",0,0,157751492,9473360,9.47336
"609",0,0,157767092,9488960,9.48896
"610",0,2,157782692,9504560,9.50456
"611",0,1,157798292,9520160,9.52016
"612",0,0,157813892,9535760,9.53576
"613",0,0,157829492,9551360,9.55136
"614",0,2,157845092,9566960,9.56696
"615",0,1,157860692,9582560,9.58256
"616",0,0,157876292,9598160,9.59816
"617",0,2,157891892,9613760,9.61376
"618",1,1,157907492,9629360,9.62936
"619",0,1,157923092,9644960,9.64496
"620",0,0,157938692,9660560,9.66056
"621",1,2,157954292,9676160,9.67616
"622",0,1,157969892,9691760,9.69176
"623",0,0,157985492,9707360,9.70736
"624",0,0,158001092,9722960,9.72296
"625",1,2,158016692,9738560,9.73856
"626",0,1,158032292,9754160,9.75416
"627",0,0,158047892,9769760,9.76976
"628",1,0,158063492,9785360,9.78536
"629",0,1,158079092,9800960,9.80096
"630",1,2,158094692,9816560,9.81656
"631",0,1,158110292,9832160,9.83216
"632",0,0,158125892,9847760,9.84776
"633",0,2,158141492,9863360,9.86336
"634",0,1,158157092,9878960,9.87896
"635",0,0,158172692,9894560,9.89456
"636",0,3,158188292,9910160,9.91016
"637",0,0,158203892,9925760,9.92576
"638",0,0,158219492,9941360,9.94136
"639",0,0,158235092,9956960,9.95696
"640",-1,3,158251732,9973600,9.9736
"641",0,0,158267332,9989200,9.9892
"642",0,0,158282932,10004800,10.0048
"643",0,0,158298532,10020400,10.0204
"644",0,0,158314132,10036000,10.036
"645",0,0,158329732,10051600,10.0516
"646",0,0,158345332,10067200,10.0672
"647",0,0,158360932,10082800,10.0828
"648",0,1,158376532,10098400,10.0984
"649",-1,2,158393172,10115040,10.11504
"650",0,1,158408772,10130640,10.13064
"651",0,2,158424372,10146240,10.14624
"652",0,3,158439972,10161840,10.16184
"653",0,0,158455572,10177440,10.17744
"654",0,0,158471172,10193040,10.19304
"655",0,2,158486772,10208640,10.20864
"656",1,1,158502372,10224240,10.22424
"657",0,1,158517972,10239840,10.23984
"658",0,0,158533572,10255440,10.25544
"659",0,3,158549172,10271040,10.27104
"660",1,2,158564772,10286640,10.28664
"661",0,1,158580372,10302240,10.30224
"662",0,2,158595972,10317840,10.31784
"663",0,1,158611572,10333440,10.33344
"664",0,2,158627172,10349040,10.34904
"665",0,0,158642772,10364640,10.36464
"666",0,1,158658372,10380240,10.38024
"667",0,2,158673972,10395840,10.39584
"668",0,1,158689572,10411440,10.41144
"669",0,0,158705172,10427040,10.42704
"670",-1,2,158721812,10443680,10.44368
"671",0,1,158737412,10459280,10.45928
"672",0,0,158753012,10474880,10.47488
"673",0,0,158768612,10490480,10.49048
"674",1,1,158784212,10506080,10.50608
"675",0,1,158799812,10521680,10.52168
"676",0,0,158815412,10537280,10.53728
